time,col,x,y,level,time
20131026,11873,N11,W75,N,99:99
20131026,11874,S11,W91,N,99:99
20131026,11880,N12,W86,N,99:99
20131027,11872,S18,W91,N,99:99
20131027,11875,N07,W64,N,99:99
20131027,11875,N07,W64,C,17:48
20131027,11875,N07,W64,C,09:30
20131027,11875,N07,W64,C,07:51
20131027,11875,N07,W64,C,03:19
20131027,11875,N07,W64,N,99:99
20131027,11875,N07,W64,C,02:42
20131027,11875,N07,W64,C,01:40
20131027,11875,N07,W64,C,00:28
20131027,11877,S12,W43,N,99:99
20131027,11877,S12,W43,C,01:40
20131027,11877,S12,W43,N,99:99
20131027,11877,S12,W43,C,18:50
20131027,11877,S12,W43,C,13:19
20131027,11877,S12,W43,C,08:52
20131027,11877,S12,W43,C,08:37
20131027,11879,S12,W28,N,99:99
20131027,11881,S22,W04,N,99:99
20131027,11882,S08,E34,N,99:99
20131027,11882,S08,E34,N,99:99
20131027,11882,S08,E34,M,19:49
20131027,11882,S08,E34,C,18:34
20131027,11882,S08,E34,C,17:28
20131027,11882,S08,E34,C,17:06
20131027,11882,S08,E34,C,17:04
20131027,11882,S08,E34,M,10:48
20131027,11882,S08,E34,M,09:17
20131027,11882,S08,E34,M,05:59
20131027,11882,S08,E34,C,03:38
20131027,11882,S08,E34,C,03:03
20131027,11882,S08,E34,C,00:51
20131027,11883,N04,E61,N,99:99
20131027,11884,S09,E65,N,99:99
20131027,11884,S09,E65,M,12:36
20131027,11884,S09,E65,N,99:99
20131027,11885,S17,E62,N,99:99
20131027,11873,N11,W88,N,99:99
20131027,11873,N11,W88,C,13:39
20131027,11873,N11,W88,N,99:99
20131027,11880,N12,W91,N,99:99
20131027,11880,N12,W91,C,17:24
20131027,11880,N12,W91,N,99:99
20131027,11880,N12,W91,C,22:29
20131027,11880,N12,W91,C,15:45
20131028,11873,N13,W91,N,99:99
20131028,11873,N13,W91,N,99:99
20131028,11873,N13,W91,C,13:39
20131028,11875,N07,W77,N,99:99
20131028,11875,N07,W77,M,20:48
20131028,11875,N07,W77,M,14:00
20131028,11875,N07,W77,C,09:15
20131028,11875,N07,W77,M,04:32
20131028,11875,N07,W77,X,01:41
20131028,11875,N07,W77,C,01:25
20131028,11875,N07,W77,N,99:99
20131028,11875,N07,W77,C,17:48
20131028,11875,N07,W77,C,09:30
20131028,11875,N07,W77,C,07:51
20131028,11875,N07,W77,C,03:19
20131028,11877,S12,W56,N,99:99
20131028,11877,S12,W56,M,11:32
20131028,11877,S12,W56,N,99:99
20131028,11877,S12,W56,C,01:40
20131028,11879,S12,W41,N,99:99
20131028,11881,S22,W18,N,99:99
20131028,11882,S08,E21,N,99:99
20131028,11882,S08,E21,M,15:07
20131028,11882,S08,E21,M,14:46
20131028,11882,S08,E21,N,99:99
20131028,11883,N04,E46,N,99:99
20131028,11884,S13,E55,N,99:99
20131028,11884,S13,E55,N,99:99
20131028,11884,S13,E55,M,12:36
20131028,11885,S18,E50,N,99:99
20131029,11875,N06,W91,N,99:99
20131029,11875,N06,W91,C,18:24
20131029,11875,N06,W91,C,15:09
20131029,11875,N06,W91,C,12:05
20131029,11875,N06,W91,C,10:02
20131029,11875,N06,W91,C,07:32
20131029,11875,N06,W91,C,04:18
20131029,11875,N06,W91,C,03:28
20131029,11875,N06,W91,C,03:03
20131029,11875,N06,W91,C,00:13
20131029,11875,N06,W91,N,99:99
20131029,11875,N06,W91,M,20:48
20131029,11875,N06,W91,M,14:00
20131029,11875,N06,W91,C,09:15
20131029,11875,N06,W91,M,04:32
20131029,11875,N06,W91,X,01:41
20131029,11875,N06,W91,C,01:25
20131029,11877,S12,W69,N,99:99
20131029,11877,S12,W69,N,99:99
20131029,11877,S12,W69,M,11:32
20131029,11879,S12,W54,N,99:99
20131029,11881,S22,W33,N,99:99
20131029,11882,S08,E08,N,99:99
20131029,11882,S08,E08,N,99:99
20131029,11882,S08,E08,M,15:07
20131029,11882,S08,E08,M,14:46
20131029,11883,N04,E32,N,99:99
20131029,11884,S14,E40,N,99:99
20131029,11885,S17,E36,N,99:99
20131030,11875,N06,W91,N,99:99
20131030,11875,N06,W91,C,10:36
20131030,11875,N06,W91,N,99:99
20131030,11875,N06,W91,X,21:42
20131030,11875,N06,W91,C,18:24
20131030,11875,N06,W91,C,15:09
20131030,11875,N06,W91,C,12:05
20131030,11875,N06,W91,C,10:02
20131030,11875,N06,W91,C,07:32
20131030,11875,N06,W91,C,04:18
20131030,11875,N06,W91,C,03:28
20131030,11875,N06,W91,C,03:03
20131030,11875,N06,W91,C,00:13
20131030,11877,S12,W84,N,99:99
20131030,11879,S12,W69,N,99:99
20131030,11882,S09,W06,N,99:99
20131030,11883,N03,E18,N,99:99
20131030,11884,S13,E25,N,99:99
20131030,11884,S13,E25,N,99:99
20131030,11884,S13,E25,C,02:17
20131030,11885,S17,E22,N,99:99
20131030,11886,N14,W22,N,99:99
20131030,11881,S22,W47,N,99:99
20131031,11877,S13,W91,N,99:99
20131031,11877,S13,W91,C,21:33
20131031,11877,S13,W91,M,13:36
20131031,11877,S13,W91,N,99:99
20131031,11879,S13,W82,N,99:99
20131031,11882,S09,W19,N,99:99
20131031,11883,N04,E05,N,99:99
20131031,11884,S11,E11,N,99:99
20131031,11884,S11,E11,C,06:45
20131031,11884,S11,E11,N,99:99
20131031,11885,S18,E10,N,99:99
20131031,11886,N15,W36,N,99:99
20131031,11887,N21,E50,N,99:99
20131031,11881,S22,W61,N,99:99
20131101,11879,S12,W91,N,99:99
20131101,11882,S10,W32,N,99:99
20131101,11884,S12,W01,N,99:99
20131101,11884,S12,W01,M,19:46
20131101,11884,S12,W01,C,18:37
20131101,11884,S12,W01,C,15:17
20131101,11884,S12,W01,C,10:04
20131101,11884,S12,W01,C,09:51
20131101,11884,S12,W01,C,07:23
20131101,11884,S12,W01,N,99:99
20131101,11884,S12,W01,C,06:45
20131101,11885,S18,W01,N,99:99
20131101,11885,S18,W01,N,99:99
20131101,11885,S18,W01,C,22:16
20131101,11886,N14,W49,N,99:99
20131101,11887,N21,E35,N,99:99
20131101,11888,S15,W45,N,99:99
20131101,11881,S22,W75,N,99:99
20131101,11883,N04,W10,N,99:99
20131102,11882,S10,W44,N,99:99
20131102,11884,S13,W14,N,99:99
20131102,11884,S13,W14,C,18:08
20131102,11884,S13,W14,C,15:22
20131102,11884,S13,W14,C,12:54
20131102,11884,S13,W14,C,10:35
20131102,11884,S13,W14,N,99:99
20131102,11884,S13,W14,M,19:46
20131102,11884,S13,W14,C,18:37
20131102,11884,S13,W14,C,15:17
20131102,11884,S13,W14,C,10:04
20131102,11884,S13,W14,C,09:51
20131102,11884,S13,W14,C,07:23
20131102,11885,S19,W15,N,99:99
20131102,11885,S19,W15,C,04:40
20131102,11885,S19,W15,N,99:99
20131102,11887,N21,E24,N,99:99
20131102,11888,S15,W59,N,99:99
20131102,11879,S11,W91,N,99:99
20131102,11881,S20,W88,N,99:99
20131102,11883,N04,W25,N,99:99
20131102,11886,N14,W63,N,99:99
20131103,11882,S10,W59,N,99:99
20131103,11884,S12,W26,N,99:99
20131103,11884,S12,W26,M,05:16
20131103,11884,S12,W26,N,99:99
20131103,11884,S12,W26,M,22:13
20131103,11884,S12,W26,C,21:28
20131103,11884,S12,W26,C,18:08
20131103,11884,S12,W26,C,15:22
20131103,11884,S12,W26,C,12:54
20131103,11884,S12,W26,C,10:35
20131103,11885,S19,W29,N,99:99
20131103,11885,S19,W29,N,99:99
20131103,11885,S19,W29,C,04:40
20131103,11887,N20,E09,N,99:99
20131103,11888,S14,W73,N,99:99
20131103,11889,S18,E10,N,99:99
20131103,11890,S09,E61,N,99:99
20131103,11890,S09,E61,C,16:22
20131103,11890,S09,E61,C,03:49
20131103,11890,S09,E61,C,01:28
20131103,11890,S09,E61,N,99:99
20131103,11883,N04,W40,N,99:99
20131103,11886,N14,W77,N,99:99
20131104,11882,S10,W73,N,99:99
20131104,11884,S12,W40,N,99:99
20131104,11884,S12,W40,C,05:36
20131104,11884,S12,W40,N,99:99
20131104,11884,S12,W40,M,05:16
20131104,11885,S20,W42,N,99:99
20131104,11887,N20,W04,N,99:99
20131104,11888,S14,W87,N,99:99
20131104,11889,S19,W05,N,99:99
20131104,11890,S10,E49,N,99:99
20131104,11890,S10,E49,C,21:35
20131104,11890,S10,E49,C,13:17
20131104,11890,S10,E49,C,10:58
20131104,11890,S10,E49,N,99:99
20131104,11890,S10,E49,C,16:22
20131104,11890,S10,E49,C,03:49
20131104,11883,N04,W53,N,99:99
20131104,11886,N14,W91,N,99:99
20131105,11882,S10,W87,N,99:99
20131105,11884,S12,W51,N,99:99
20131105,11884,S12,W51,C,16:55
20131105,11884,S12,W51,N,99:99
20131105,11884,S12,W51,C,11:42
20131105,11884,S12,W51,C,05:36
20131105,11885,S18,W55,N,99:99
20131105,11885,S18,W55,C,09:12
20131105,11885,S18,W55,N,99:99
20131105,11887,N21,W18,N,99:99
20131105,11888,S13,W91,N,99:99
20131105,11888,S13,W91,N,99:99
20131105,11888,S13,W91,C,23:43
20131105,11889,S18,W18,N,99:99
20131105,11889,S18,W18,C,05:49
20131105,11889,S18,W18,N,99:99
20131105,11890,S09,E36,N,99:99
20131105,11890,S09,E36,C,21:01
20131105,11890,S09,E36,M,18:08
20131105,11890,S09,E36,C,16:37
20131105,11890,S09,E36,N,99:99
20131105,11890,S09,E36,C,22:09
20131105,11890,S09,E36,C,21:35
20131105,11890,S09,E36,C,17:30
20131105,11890,S09,E36,C,13:17
20131105,11890,S09,E36,C,10:58
20131105,11883,N04,W68,N,99:99
20131106,11882,S09,W91,N,99:99
20131106,11884,S12,W62,N,99:99
20131106,11884,S12,W62,N,99:99
20131106,11884,S12,W62,C,16:55
20131106,11885,S18,W68,N,99:99
20131106,11885,S18,W68,N,99:99
20131106,11885,S18,W68,C,09:12
20131106,11887,N20,W31,N,99:99
20131106,11889,S18,W30,N,99:99
20131106,11889,S18,W30,C,17:24
20131106,11889,S18,W30,C,08:28
20131106,11889,S18,W30,N,99:99
20131106,11889,S18,W30,C,05:49
20131106,11890,S11,E23,N,99:99
20131106,11890,S11,E23,C,21:19
20131106,11890,S11,E23,C,19:35
20131106,11890,S11,E23,M,13:39
20131106,11890,S11,E23,C,11:46
20131106,11890,S11,E23,C,09:57
20131106,11890,S11,E23,C,09:39
20131106,11890,S11,E23,C,08:45
20131106,11890,S11,E23,C,01:49
20131106,11890,S11,E23,C,01:19
20131106,11890,S11,E23,C,00:20
20131106,11890,S11,E23,N,99:99
20131106,11890,S11,E23,C,19:58
20131106,11883,N04,W82,N,99:99
20131107,11884,S12,W75,N,99:99
20131107,11885,S18,W82,N,99:99
20131107,11887,N20,W44,N,99:99
20131107,11889,S18,W43,N,99:99
20131107,11889,S18,W43,N,99:99
20131107,11889,S18,W43,C,17:24
20131107,11889,S18,W43,C,08:28
20131107,11890,S11,E10,N,99:99
20131107,11890,S11,E10,C,19:16
20131107,11890,S11,E10,C,16:02
20131107,11890,S11,E10,C,15:39
20131107,11890,S11,E10,M,14:15
20131107,11890,S11,E10,C,12:22
20131107,11890,S11,E10,C,10:26
20131107,11890,S11,E10,M,03:34
20131107,11890,S11,E10,C,01:45
20131107,11890,S11,E10,N,99:99
20131107,11890,S11,E10,C,21:19
20131107,11890,S11,E10,C,19:35
20131107,11890,S11,E10,M,13:39
20131107,11890,S11,E10,C,09:39
20131107,11890,S11,E10,C,08:45
20131107,11890,S11,E10,C,01:19
20131107,11890,S11,E10,C,00:20
20131107,11891,S18,W24,N,99:99
20131107,11891,S18,W24,C,08:15
20131107,11891,S18,W24,C,02:08
20131107,11891,S18,W24,N,99:99
20131107,11892,S05,E54,N,99:99
20131107,11883,N04,W91,N,99:99
20131108,11884,S12,W89,N,99:99
20131108,11885,S18,W91,N,99:99
20131108,11887,N19,W58,N,99:99
20131108,11887,N19,W58,C,18:16
20131108,11887,N19,W58,N,99:99
20131108,11889,S19,W57,N,99:99
20131108,11890,S11,W03,N,99:99
20131108,11890,S11,W03,X,04:20
20131108,11890,S11,W03,N,99:99
20131108,11890,S11,W03,C,19:16
20131108,11890,S11,W03,C,16:21
20131108,11890,S11,W03,C,16:02
20131108,11890,S11,W03,C,15:39
20131108,11890,S11,W03,M,14:15
20131108,11890,S11,W03,C,12:22
20131108,11890,S11,W03,C,10:26
20131108,11890,S11,W03,M,03:34
20131108,11890,S11,W03,C,01:45
20131108,11891,S18,W37,N,99:99
20131108,11891,S18,W37,M,09:22
20131108,11891,S18,W37,C,07:38
20131108,11891,S18,W37,C,02:33
20131108,11891,S18,W37,N,99:99
20131108,11891,S18,W37,C,08:15
20131108,11891,S18,W37,C,02:08
20131108,11892,S05,E41,N,99:99
20131109,11887,N19,W72,N,99:99
20131109,11889,S19,W71,N,99:99
20131109,11890,S11,W15,N,99:99
20131109,11891,S18,W50,N,99:99
20131109,11892,S05,E26,N,99:99
20131109,11893,S12,E53,N,99:99
20131109,11894,S07,W47,N,99:99
20131109,11884,S12,W91,N,99:99
20131110,11887,N19,W84,N,99:99
20131110,11890,S11,W28,N,99:99
20131110,11891,S18,W63,N,99:99
20131110,11893,S12,E41,N,99:99
20131110,11889,S19,W85,N,99:99
20131110,11892,S05,E11,N,99:99
20131110,11894,S06,W59,N,99:99
20131111,11887,N18,W91,N,99:99
20131111,11890,S12,W41,N,99:99
20131111,11893,S12,E29,N,99:99
20131111,11895,S15,E54,N,99:99
20131111,11896,N13,E62,N,99:99
20131111,11889,S18,W91,N,99:99
20131111,11891,S17,W78,N,99:99
20131111,11892,S05,W04,N,99:99
20131111,11894,S06,W74,N,99:99
20131112,11890,S11,W55,N,99:99
20131112,11890,S11,W55,C,21:37
20131112,11890,S11,W55,C,21:06
20131112,11890,S11,W55,C,04:33
20131112,11890,S11,W55,C,04:31
20131112,11890,S11,W55,N,99:99
20131112,11890,S11,W55,C,16:56
20131112,11890,S11,W55,C,16:14
20131112,11890,S11,W55,C,13:15
20131112,11890,S11,W55,C,10:03
20131112,11890,S11,W55,C,00:43
20131112,11890,S11,W55,C,00:26
20131112,11893,S12,E15,N,99:99
20131112,11895,S15,E39,N,99:99
20131112,11896,N11,E47,N,99:99
20131112,11897,S18,E51,N,99:99
20131112,11897,S18,E51,C,19:31
20131112,11897,S18,E51,C,17:25
20131112,11897,S18,E51,C,14:14
20131112,11897,S18,E51,C,06:18
20131112,11897,S18,E51,N,99:99
20131112,11898,S26,W02,N,99:99
20131112,11891,S17,W91,N,99:99
20131112,11892,S05,W19,N,99:99
20131112,11894,S06,W89,N,99:99
20131113,11890,S11,W68,N,99:99
20131113,11890,S11,W68,C,17:48
20131113,11890,S11,W68,C,10:07
20131113,11890,S11,W68,C,09:08
20131113,11890,S11,W68,C,03:51
20131113,11890,S11,W68,N,99:99
20131113,11890,S11,W68,C,21:37
20131113,11890,S11,W68,C,21:06
20131113,11893,S13,E02,N,99:99
20131113,11895,S16,E24,N,99:99
20131113,11896,N11,E33,N,99:99
20131113,11897,S20,E38,N,99:99
20131113,11897,S20,E38,C,20:19
20131113,11897,S20,E38,M,14:57
20131113,11897,S20,E38,C,11:53
20131113,11897,S20,E38,N,99:99
20131113,11897,S20,E38,C,22:49
20131113,11897,S20,E38,C,19:31
20131113,11897,S20,E38,C,17:25
20131113,11897,S20,E38,C,15:30
20131113,11897,S20,E38,C,14:58
20131113,11897,S20,E38,C,14:14
20131113,11897,S20,E38,C,06:18
20131113,11897,S20,E38,C,02:03
20131113,11898,S26,W13,N,99:99
20131113,11899,N06,E63,N,99:99
20131113,11892,S05,W34,N,99:99
20131114,11890,S11,W82,N,99:99
20131114,11890,S11,W82,N,99:99
20131114,11890,S11,W82,C,19:35
20131114,11890,S11,W82,C,17:48
20131114,11890,S11,W82,C,13:12
20131114,11890,S11,W82,C,10:07
20131114,11890,S11,W82,C,09:08
20131114,11890,S11,W82,C,04:33
20131114,11890,S11,W82,C,03:51
20131114,11893,S12,W10,N,99:99
20131114,11895,S15,E11,N,99:99
20131114,11896,N12,E21,N,99:99
20131114,11897,S21,E24,N,99:99
20131114,11897,S21,E24,C,20:26
20131114,11897,S21,E24,C,08:55
20131114,11897,S21,E24,C,07:50
20131114,11897,S21,E24,C,01:32
20131114,11897,S21,E24,N,99:99
20131114,11897,S21,E24,C,20:19
20131114,11897,S21,E24,M,14:57
20131114,11897,S21,E24,C,11:53
20131114,11897,S21,E24,C,02:51
20131114,11898,S26,W27,N,99:99
20131114,11899,N06,E49,N,99:99
20131114,11899,N06,E49,C,14:42
20131114,11899,N06,E49,C,12:45
20131114,11899,N06,E49,C,06:43
20131114,11899,N06,E49,C,04:43
20131114,11899,N06,E49,C,02:14
20131114,11899,N06,E49,C,00:16
20131114,11899,N06,E49,N,99:99
20131114,11899,N06,E49,C,23:05
20131114,11899,N06,E49,C,22:53
20131114,11892,S05,W49,N,99:99
20131115,11890,S12,W91,N,99:99
20131115,11890,S12,W91,C,03:57
20131115,11890,S12,W91,N,99:99
20131115,11890,S12,W91,C,05:43
20131115,11893,S13,W23,N,99:99
20131115,11893,S13,W23,C,20:02
20131115,11893,S13,W23,N,99:99
20131115,11893,S13,W23,C,22:45
20131115,11895,S17,W03,N,99:99
20131115,11896,N11,E07,N,99:99
20131115,11897,S21,E13,N,99:99
20131115,11897,S21,E13,C,11:31
20131115,11897,S21,E13,C,11:05
20131115,11897,S21,E13,C,05:43
20131115,11897,S21,E13,C,02:55
20131115,11897,S21,E13,N,99:99
20131115,11897,S21,E13,C,20:26
20131115,11897,S21,E13,C,18:44
20131115,11897,S21,E13,C,08:55
20131115,11897,S21,E13,C,07:50
20131115,11897,S21,E13,C,03:43
20131115,11897,S21,E13,C,01:32
20131115,11897,S21,E13,C,01:01
20131115,11898,S26,W38,N,99:99
20131115,11899,N07,E37,N,99:99
20131115,11899,N07,E37,M,02:20
20131115,11899,N07,E37,N,99:99
20131115,11899,N07,E37,C,23:15
20131115,11899,N07,E37,C,14:42
20131115,11899,N07,E37,C,12:45
20131115,11899,N07,E37,C,06:43
20131115,11899,N07,E37,C,04:43
20131115,11899,N07,E37,C,02:14
20131115,11899,N07,E37,C,00:16
20131115,11900,S19,W30,N,99:99
20131115,11901,S24,W56,N,99:99
20131115,11892,S05,W64,N,99:99
20131116,11890,S13,W91,N,99:99
20131116,11893,S13,W38,N,99:99
20131116,11893,S13,W38,C,17:40
20131116,11893,S13,W38,C,05:58
20131116,11893,S13,W38,N,99:99
20131116,11893,S13,W38,C,20:02
20131116,11895,S16,W15,N,99:99
20131116,11896,N11,W06,N,99:99
20131116,11897,S21,W01,N,99:99
20131116,11897,S21,W01,C,05:31
20131116,11897,S21,W01,C,01:59
20131116,11897,S21,W01,N,99:99
20131116,11897,S21,W01,C,11:31
20131116,11897,S21,W01,C,11:05
20131116,11897,S21,W01,C,05:43
20131116,11897,S21,W01,C,02:55
20131116,11898,S26,W50,N,99:99
20131116,11899,N06,E22,N,99:99
20131116,11899,N06,E22,N,99:99
20131116,11899,N06,E22,M,02:20
20131116,11900,S19,W42,N,99:99
20131116,11900,S19,W42,C,19:46
20131116,11900,S19,W42,C,14:15
20131116,11900,S19,W42,C,13:41
20131116,11900,S19,W42,M,07:45
20131116,11900,S19,W42,M,04:47
20131116,11900,S19,W42,C,02:19
20131116,11900,S19,W42,N,99:99
20131116,11901,S24,W70,N,99:99
20131116,11902,N19,W19,N,99:99
20131116,11892,S05,W79,N,99:99
20131116,11892,S05,W79,N,99:99
20131116,11892,S05,W79,C,03:57
20131117,11893,S13,W52,N,99:99
20131117,11893,S13,W52,C,10:43
20131117,11893,S13,W52,C,07:37
20131117,11893,S13,W52,C,05:23
20131117,11893,S13,W52,N,99:99
20131117,11893,S13,W52,C,17:40
20131117,11893,S13,W52,C,05:58
20131117,11895,S16,W30,N,99:99
20131117,11896,N11,W19,N,99:99
20131117,11897,S20,W17,N,99:99
20131117,11897,S20,W17,C,20:17
20131117,11897,S20,W17,C,18:59
20131117,11897,S20,W17,N,99:99
20131117,11897,S20,W17,C,05:31
20131117,11897,S20,W17,C,01:59
20131117,11899,N06,E10,N,99:99
20131117,11899,N06,E10,C,14:10
20131117,11899,N06,E10,N,99:99
20131117,11900,S19,W55,N,99:99
20131117,11900,S19,W55,M,05:06
20131117,11900,S19,W55,C,02:12
20131117,11900,S19,W55,C,01:02
20131117,11900,S19,W55,N,99:99
20131117,11900,S19,W55,C,23:24
20131117,11900,S19,W55,C,22:43
20131117,11900,S19,W55,C,19:46
20131117,11900,S19,W55,C,14:15
20131117,11900,S19,W55,C,13:41
20131117,11900,S19,W55,M,07:45
20131117,11900,S19,W55,M,04:47
20131117,11900,S19,W55,C,02:19
20131117,11901,S24,W83,N,99:99
20131117,11902,N20,W33,N,99:99
20131117,11892,S05,W91,N,99:99
20131117,11898,S26,W64,N,99:99
20131118,11893,S13,W65,N,99:99
20131118,11893,S13,W65,C,00:38
20131118,11893,S13,W65,N,99:99
20131118,11893,S13,W65,C,10:43
20131118,11893,S13,W65,C,05:23
20131118,11895,S16,W43,N,99:99
20131118,11896,N11,W32,N,99:99
20131118,11897,S20,W28,N,99:99
20131118,11897,S20,W28,C,15:53
20131118,11897,S20,W28,C,12:00
20131118,11897,S20,W28,C,03:24
20131118,11897,S20,W28,N,99:99
20131118,11897,S20,W28,C,21:16
20131118,11897,S20,W28,C,20:17
20131118,11897,S20,W28,C,18:59
20131118,11897,S20,W28,C,15:03
20131118,11899,N06,W03,N,99:99
20131118,11899,N06,W03,N,99:99
20131118,11899,N06,W03,C,14:10
20131118,11900,S19,W68,N,99:99
20131118,11900,S19,W68,C,12:59
20131118,11900,S19,W68,C,08:34
20131118,11900,S19,W68,C,02:52
20131118,11900,S19,W68,C,02:11
20131118,11900,S19,W68,C,01:28
20131118,11900,S19,W68,N,99:99
20131118,11900,S19,W68,C,07:37
20131118,11900,S19,W68,M,05:06
20131118,11900,S19,W68,C,02:12
20131118,11900,S19,W68,C,01:02
20131118,11901,S24,W91,N,99:99
20131118,11902,N20,W46,N,99:99
20131118,11903,S12,E64,N,99:99
20131118,11898,S26,W78,N,99:99
20131119,11893,S13,W79,N,99:99
20131119,11893,S13,W79,X,10:14
20131119,11893,S13,W79,N,99:99
20131119,11893,S13,W79,C,21:02
20131119,11893,S13,W79,C,13:32
20131119,11893,S13,W79,C,06:30
20131119,11893,S13,W79,C,00:38
20131119,11895,S16,W55,N,99:99
20131119,11896,N10,W45,N,99:99
20131119,11897,S19,W42,N,99:99
20131119,11897,S19,W42,C,17:03
20131119,11897,S19,W42,C,16:48
20131119,11897,S19,W42,C,00:14
20131119,11897,S19,W42,N,99:99
20131119,11897,S19,W42,C,15:53
20131119,11897,S19,W42,C,12:00
20131119,11897,S19,W42,C,06:58
20131119,11897,S19,W42,C,03:24
20131119,11899,N04,W17,N,99:99
20131119,11900,S21,W80,N,99:99
20131119,11900,S21,W80,C,05:04
20131119,11900,S21,W80,C,05:01
20131119,11900,S21,W80,C,03:51
20131119,11900,S21,W80,N,99:99
20131119,11900,S21,W80,C,02:52
20131119,11900,S21,W80,C,01:28
20131119,11902,N20,W60,N,99:99
20131119,11903,S11,E50,N,99:99
20131119,11898,S26,W91,N,99:99
20131120,11893,S13,W90,N,99:99
20131120,11893,S13,W90,N,99:99
20131120,11893,S13,W90,X,10:14
20131120,11895,S17,W68,N,99:99
20131120,11896,N12,W59,N,99:99
20131120,11897,S18,W54,N,99:99
20131120,11897,S18,W54,N,99:99
20131120,11897,S18,W54,C,17:03
20131120,11897,S18,W54,C,16:48
20131120,11897,S18,W54,C,00:14
20131120,11899,N05,W29,N,99:99
20131120,11900,S21,W91,N,99:99
20131120,11900,S21,W91,N,99:99
20131120,11900,S21,W91,C,05:04
20131120,11900,S21,W91,C,05:01
20131120,11900,S21,W91,C,03:51
20131120,11903,S10,E35,N,99:99
20131120,11902,N20,W74,N,99:99
20131121,11893,S13,W91,N,99:99
20131121,11893,S13,W91,M,10:52
20131121,11893,S13,W91,N,99:99
20131121,11893,S13,W91,C,18:15
20131121,11893,S13,W91,C,13:51
20131121,11893,S13,W91,C,12:38
20131121,11895,S17,W83,N,99:99
20131121,11895,S17,W83,N,99:99
20131121,11895,S17,W83,C,21:54
20131121,11896,N09,W72,N,99:99
20131121,11897,S18,W71,N,99:99
20131121,11897,S18,W71,C,09:03
20131121,11897,S18,W71,N,99:99
20131121,11897,S18,W71,C,16:57
20131121,11897,S18,W71,C,11:23
20131121,11897,S18,W71,C,05:24
20131121,11899,N07,W42,N,99:99
20131121,11900,S23,W91,N,99:99
20131121,11903,S12,E23,N,99:99
20131121,11902,N20,W88,N,99:99
20131122,11895,S16,W91,N,99:99
20131122,11896,N12,W84,N,99:99
20131122,11897,S18,W85,N,99:99
20131122,11897,S18,W85,N,99:99
20131122,11897,S18,W85,C,09:03
20131122,11899,N07,W58,N,99:99
20131122,11903,S12,E10,N,99:99
20131122,11902,N20,W91,N,99:99
20131123,11896,N10,W91,N,99:99
20131123,11896,N10,W91,C,17:48
20131123,11896,N10,W91,C,15:48
20131123,11896,N10,W91,M,12:49
20131123,11896,N10,W91,C,12:05
20131123,11896,N10,W91,C,10:15
20131123,11896,N10,W91,C,08:43
20131123,11896,N10,W91,C,04:37
20131123,11896,N10,W91,C,03:24
20131123,11896,N10,W91,M,02:20
20131123,11896,N10,W91,N,99:99
20131123,11897,S17,W91,N,99:99
20131123,11897,S17,W91,C,05:41
20131123,11897,S17,W91,N,99:99
20131123,11899,N07,W69,N,99:99
20131123,11903,S14,W05,N,99:99
20131124,11899,N07,W84,N,99:99
20131124,11903,S12,W18,N,99:99
20131124,11904,N12,W80,N,99:99
20131124,11904,N12,W80,C,16:01
20131124,11904,N12,W80,C,14:33
20131124,11904,N12,W80,C,13:03
20131124,11904,N12,W80,C,12:00
20131124,11904,N12,W80,C,09:33
20131124,11904,N12,W80,C,07:43
20131124,11904,N12,W80,C,07:02
20131124,11904,N12,W80,C,01:36
20131124,11904,N12,W80,C,00:42
20131124,11904,N12,W80,N,99:99
20131124,11905,N19,E58,N,99:99
20131125,11899,N07,W91,N,99:99
20131125,11903,S12,W32,N,99:99
20131125,11904,N12,W91,N,99:99
20131125,11904,N12,W91,C,11:00
20131125,11904,N12,W91,C,10:02
20131125,11904,N12,W91,N,99:99
20131125,11904,N12,W91,C,23:14
20131125,11904,N12,W91,C,16:04
20131125,11904,N12,W91,C,16:01
20131125,11904,N12,W91,C,14:33
20131125,11904,N12,W91,C,14:29
20131125,11904,N12,W91,C,13:03
20131125,11904,N12,W91,C,12:00
20131125,11904,N12,W91,C,09:33
20131125,11904,N12,W91,C,07:43
20131125,11904,N12,W91,C,07:02
20131125,11904,N12,W91,C,01:36
20131125,11904,N12,W91,C,00:42
20131125,11905,N18,E44,N,99:99
20131126,11903,S12,W45,N,99:99
20131126,11904,N12,W91,N,99:99
20131126,11904,N12,W91,N,99:99
20131126,11904,N12,W91,C,17:10
20131126,11904,N12,W91,C,11:00
20131126,11904,N12,W91,C,10:02
20131126,11905,N18,E32,N,99:99
20131126,11906,S17,E29,N,99:99
20131127,11903,S12,W55,N,99:99
20131127,11905,N19,E19,N,99:99
20131127,11907,S09,E05,N,99:99
20131127,11906,S17,E15,N,99:99
20131128,11903,S12,W71,N,99:99
20131128,11905,N18,E08,N,99:99
20131128,11907,S10,W09,N,99:99
20131128,11908,S25,E30,N,99:99
20131128,11908,S25,E30,C,15:59
20131128,11908,S25,E30,N,99:99
20131128,11909,S18,E56,N,99:99
20131128,11906,S17,E01,N,99:99
20131129,11903,S12,W82,N,99:99
20131129,11907,S09,W20,N,99:99
20131129,11908,S26,E16,N,99:99
20131129,11909,S18,E47,N,99:99
20131129,11910,N04,W22,N,99:99
20131129,11905,N18,W05,N,99:99
20131129,11906,S17,W12,N,99:99
