time,col,x,y,level,time
20031002,10465,2,85,N,99:99
20031003,10464,5,91,N,99:99
20031003,10466,5,78,N,99:99
20031003,10470,14,22,N,99:99
20031003,10471,8,28,N,99:99
20031003,10472,22,30,N,99:99
20031003,10465,2,91,N,99:99
20031003,10467,5,78,N,99:99
20031004,10464,6,91,N,99:99
20031004,10464,6,91,C,15:15
20031004,10464,6,91,N,99:99
20031004,10466,6,91,N,99:99
20031004,10470,17,40,N,99:99
20031004,10471,8,21,N,99:99
20031004,10471,8,21,M,15:42
20031004,10471,8,21,C,13:09
20031004,10471,8,21,N,99:99
20031004,10472,22,45,N,99:99
20031004,10473,7,6,N,99:99
20031004,10467,5,91,N,99:99
20031005,10471,8,8,N,99:99
20031005,10471,8,8,C,10:51
20031005,10471,8,8,N,99:99
20031005,10471,8,8,M,15:42
20031005,10471,8,8,C,13:09
20031005,10472,22,61,N,99:99
20031005,10473,9,7,N,99:99
20031005,10474,14,63,N,99:99
20031005,10466,6,91,N,99:99
20031005,10467,5,91,N,99:99
20031005,10470,17,53,N,99:99
20031006,10470,17,66,N,99:99
20031006,10471,8,5,N,99:99
20031006,10471,8,5,N,99:99
20031006,10471,8,5,C,10:51
20031006,10471,8,5,C,09:16
20031006,10471,8,5,C,02:56
20031006,10471,8,5,C,01:26
20031006,10471,8,5,C,00:30
20031006,10473,9,20,N,99:99
20031006,10474,14,76,N,99:99
20031006,10475,22,33,N,99:99
20031006,10472,22,74,N,99:99
20031007,10471,8,18,N,99:99
20031007,10471,8,18,C,23:46
20031007,10471,8,18,C,17:34
20031007,10471,8,18,N,99:99
20031007,10473,9,33,N,99:99
20031007,10475,22,20,N,99:99
20031007,10476,16,2,N,99:99
20031007,10477,15,49,N,99:99
20031007,10470,17,79,N,99:99
20031007,10472,22,87,N,99:99
20031007,10474,14,89,N,99:99
20031008,10471,8,32,N,99:99
20031008,10471,8,32,C,03:13
20031008,10471,8,32,N,99:99
20031008,10471,8,32,C,23:46
20031008,10471,8,32,C,17:34
20031008,10473,9,47,N,99:99
20031008,10476,16,16,N,99:99
20031008,10477,15,46,N,99:99
20031008,10470,17,91,N,99:99
20031008,10472,22,91,N,99:99
20031008,10474,14,91,N,99:99
20031008,10475,22,7,N,99:99
20031009,10471,8,45,N,99:99
20031009,10471,8,45,C,23:35
20031009,10471,8,45,N,99:99
20031009,10471,8,45,C,03:13
20031009,10473,9,60,N,99:99
20031009,10477,15,33,N,99:99
20031009,10470,17,91,N,99:99
20031009,10475,22,6,N,99:99
20031009,10476,16,29,N,99:99
20031010,10471,8,58,N,99:99
20031010,10471,8,58,N,99:99
20031010,10471,8,58,C,23:35
20031010,10473,8,76,N,99:99
20031010,10477,15,18,N,99:99
20031010,10478,10,20,N,99:99
20031010,10475,22,19,N,99:99
20031010,10476,16,42,N,99:99
20031011,10471,8,71,N,99:99
20031011,10473,8,88,N,99:99
20031011,10477,15,5,N,99:99
20031011,10478,9,34,N,99:99
20031011,10479,24,49,N,99:99
20031011,10475,22,32,N,99:99
20031011,10476,16,55,N,99:99
20031012,10471,7,84,N,99:99
20031012,10473,8,91,N,99:99
20031012,10477,14,10,N,99:99
20031012,10478,12,45,N,99:99
20031012,10479,23,38,N,99:99
20031012,10475,22,45,N,99:99
20031012,10476,16,68,N,99:99
20031013,10471,8,91,N,99:99
20031013,10477,15,22,N,99:99
20031013,10479,23,26,N,99:99
20031013,10475,22,58,N,99:99
20031013,10476,16,81,N,99:99
20031013,10478,12,58,N,99:99
20031014,10477,15,36,N,99:99
20031014,10479,23,12,N,99:99
20031014,10476,16,91,N,99:99
20031015,10477,15,49,N,99:99
20031015,10479,24,7,N,99:99
20031015,10475,22,84,N,99:99
20031015,10476,16,91,N,99:99
20031015,10478,12,84,N,99:99
20031016,10477,14,63,N,99:99
20031016,10480,20,40,N,99:99
20031016,10475,22,91,N,99:99
20031016,10478,12,91,N,99:99
20031016,10479,24,20,N,99:99
20031017,10477,14,77,N,99:99
20031017,10480,20,54,N,99:99
20031017,10479,24,33,N,99:99
20031018,10477,15,91,N,99:99
20031018,10479,24,45,N,99:99
20031018,10480,21,65,N,99:99
20031018,10481,8,31,N,99:99
20031018,10482,16,48,N,99:99
20031019,10479,25,58,N,99:99
20031019,10481,8,46,N,99:99
20031019,10482,17,36,N,99:99
20031019,10483,8,41,N,99:99
20031019,10484,5,54,N,99:99
20031019,10484,5,54,C,22:45
20031019,10484,5,54,M,19:21
20031019,10484,5,54,X,16:29
20031019,10484,5,54,C,13:31
20031019,10484,5,54,C,08:06
20031019,10484,5,54,M,06:08
20031019,10484,5,54,N,99:99
20031019,10480,21,79,N,99:99
20031020,10479,25,72,N,99:99
20031020,10481,9,62,N,99:99
20031020,10482,16,20,N,99:99
20031020,10483,9,26,N,99:99
20031020,10484,6,39,N,99:99
20031020,10484,6,39,C,22:00
20031020,10484,6,39,C,21:57
20031020,10484,6,39,C,20:30
20031020,10484,6,39,C,20:27
20031020,10484,6,39,C,19:55
20031020,10484,6,39,C,18:21
20031020,10484,6,39,C,16:42
20031020,10484,6,39,C,14:45
20031020,10484,6,39,M,06:45
20031020,10484,6,39,C,05:34
20031020,10484,6,39,C,00:54
20031020,10484,6,39,C,00:06
20031020,10484,6,39,N,99:99
20031020,10484,6,39,C,22:45
20031020,10484,6,39,M,19:21
20031020,10484,6,39,X,16:29
20031020,10484,6,39,C,13:31
20031020,10484,6,39,C,08:06
20031020,10484,6,39,M,06:08
20031020,10480,21,91,N,99:99
20031021,10479,25,86,N,99:99
20031021,10481,9,77,N,99:99
20031021,10482,15,6,N,99:99
20031021,10483,11,13,N,99:99
20031021,10483,11,13,C,12:42
20031021,10483,11,13,C,04:51
20031021,10483,11,13,N,99:99
20031021,10484,5,26,N,99:99
20031021,10484,5,26,C,19:17
20031021,10484,5,26,C,17:57
20031021,10484,5,26,M,08:21
20031021,10484,5,26,C,03:19
20031021,10484,5,26,C,02:49
20031021,10484,5,26,N,99:99
20031021,10484,5,26,C,22:00
20031021,10484,5,26,C,20:30
20031021,10484,5,26,C,19:55
20031021,10484,5,26,C,18:21
20031021,10484,5,26,C,14:45
20031021,10484,5,26,M,06:45
20031021,10484,5,26,C,05:34
20031021,10484,5,26,C,00:54
20031021,10484,5,26,C,00:06
20031022,10479,25,91,N,99:99
20031022,10482,14,9,N,99:99
20031022,10483,10,1,N,99:99
20031022,10483,10,1,N,99:99
20031022,10483,10,1,C,12:42
20031022,10483,10,1,C,04:51
20031022,10484,4,12,N,99:99
20031022,10484,4,12,M,15:06
20031022,10484,4,12,N,99:99
20031022,10484,4,12,C,19:17
20031022,10484,4,12,C,17:57
20031022,10484,4,12,M,08:21
20031022,10484,4,12,C,03:19
20031022,10484,4,12,C,02:49
20031022,10485,6,33,N,99:99
20031022,10481,9,90,N,99:99
20031023,10482,14,22,N,99:99
20031023,10483,10,14,N,99:99
20031023,10484,4,1,N,99:99
20031023,10484,4,1,M,10:49
20031023,10484,4,1,M,07:02
20031023,10484,4,1,M,02:35
20031023,10484,4,1,N,99:99
20031023,10484,4,1,M,15:06
20031023,10485,6,20,N,99:99
20031023,10486,16,67,N,99:99
20031023,10486,16,67,X,19:50
20031023,10486,16,67,M,15:49
20031023,10486,16,67,X,08:19
20031023,10486,16,67,C,01:02
20031023,10486,16,67,N,99:99
20031023,10479,25,91,N,99:99
20031023,10481,9,91,N,99:99
20031024,10483,10,27,N,99:99
20031024,10484,4,14,N,99:99
20031024,10484,4,14,M,21:35
20031024,10484,4,14,C,20:21
20031024,10484,4,14,C,10:31
20031024,10484,4,14,C,09:52
20031024,10484,4,14,C,08:37
20031024,10484,4,14,N,99:99
20031024,10484,4,14,M,10:49
20031024,10484,4,14,M,07:02
20031024,10484,4,14,M,02:35
20031024,10485,6,7,N,99:99
20031024,10486,16,56,N,99:99
20031024,10486,16,56,M,18:42
20031024,10486,16,56,C,15:24
20031024,10486,16,56,C,15:23
20031024,10486,16,56,C,09:15
20031024,10486,16,56,C,06:03
20031024,10486,16,56,M,05:04
20031024,10486,16,56,M,02:27
20031024,10486,16,56,N,99:99
20031024,10486,16,56,M,15:49
20031024,10486,16,56,X,08:19
20031024,10486,16,56,C,01:02
20031024,10482,15,35,N,99:99
20031025,10482,17,45,N,99:99
20031025,10484,5,29,N,99:99
20031025,10484,5,29,C,14:38
20031025,10484,5,29,M,10:26
20031025,10484,5,29,C,03:36
20031025,10484,5,29,N,99:99
20031025,10484,5,29,M,21:35
20031025,10484,5,29,C,20:21
20031025,10484,5,29,C,10:31
20031025,10484,5,29,C,09:52
20031025,10484,5,29,C,08:37
20031025,10485,7,6,N,99:99
20031025,10486,16,43,N,99:99
20031025,10486,16,43,C,22:26
20031025,10486,16,43,C,20:33
20031025,10486,16,43,C,18:00
20031025,10486,16,43,C,11:24
20031025,10486,16,43,C,09:38
20031025,10486,16,43,M,05:44
20031025,10486,16,43,C,02:02
20031025,10486,16,43,N,99:99
20031025,10486,16,43,M,18:42
20031025,10486,16,43,C,15:24
20031025,10486,16,43,C,15:23
20031025,10486,16,43,C,09:15
20031025,10486,16,43,C,06:03
20031025,10486,16,43,M,05:04
20031025,10486,16,43,M,02:27
20031025,10483,10,39,N,99:99
20031025,10483,10,39,C,19:25
20031025,10483,10,39,N,99:99
20031026,10484,4,42,N,99:99
20031026,10484,4,42,M,21:34
20031026,10484,4,42,X,17:21
20031026,10484,4,42,M,14:15
20031026,10484,4,42,N,99:99
20031026,10484,4,42,C,14:38
20031026,10484,4,42,M,10:26
20031026,10484,4,42,C,03:36
20031026,10486,15,31,N,99:99
20031026,10486,15,31,X,05:57
20031026,10486,15,31,C,01:12
20031026,10486,15,31,C,00:45
20031026,10486,15,31,N,99:99
20031026,10486,15,31,C,22:26
20031026,10486,15,31,C,20:33
20031026,10486,15,31,C,18:00
20031026,10486,15,31,C,11:24
20031026,10486,15,31,C,09:38
20031026,10486,15,31,M,05:44
20031026,10486,15,31,C,02:02
20031026,10487,13,58,N,99:99
20031026,10482,17,58,N,99:99
20031026,10483,10,52,N,99:99
20031026,10483,10,52,N,99:99
20031026,10483,10,52,C,19:25
20031026,10485,7,19,N,99:99
20031027,10484,3,55,N,99:99
20031027,10484,3,55,C,19:48
20031027,10484,3,55,C,18:34
20031027,10484,3,55,M,07:51
20031027,10484,3,55,M,07:50
20031027,10484,3,55,M,04:12
20031027,10484,3,55,C,03:27
20031027,10484,3,55,N,99:99
20031027,10484,3,55,M,21:34
20031027,10484,3,55,X,17:21
20031027,10484,3,55,M,14:15
20031027,10486,15,17,N,99:99
20031027,10486,15,17,C,23:45
20031027,10486,15,17,M,12:27
20031027,10486,15,17,M,09:21
20031027,10486,15,17,C,01:33
20031027,10486,15,17,N,99:99
20031027,10486,15,17,X,05:57
20031027,10486,15,17,C,01:12
20031027,10486,15,17,C,00:45
20031027,10487,14,46,N,99:99
20031027,10482,17,71,N,99:99
20031027,10483,10,65,N,99:99
20031027,10485,7,32,N,99:99
20031028,10484,3,68,N,99:99
20031028,10484,3,68,C,05:07
20031028,10484,3,68,C,00:56
20031028,10484,3,68,N,99:99
20031028,10484,3,68,C,19:48
20031028,10484,3,68,C,18:34
20031028,10484,3,68,M,07:51
20031028,10484,3,68,M,07:50
20031028,10484,3,68,M,04:12
20031028,10484,3,68,C,03:27
20031028,10486,16,4,N,99:99
20031028,10486,16,4,C,08:35
20031028,10486,16,4,N,99:99
20031028,10486,16,4,C,23:45
20031028,10486,16,4,M,12:27
20031028,10486,16,4,M,09:21
20031028,10486,16,4,C,01:33
20031028,10487,14,32,N,99:99
20031028,10488,9,5,N,99:99
20031028,10488,9,5,C,00:41
20031028,10488,9,5,N,99:99
20031028,10489,11,9,N,99:99
20031028,10489,11,9,C,01:27
20031028,10489,11,9,N,99:99
20031028,10490,10,11,N,99:99
20031028,10491,6,5,N,99:99
20031028,10492,22,34,N,99:99
20031028,10482,17,84,N,99:99
20031028,10483,10,78,N,99:99
20031028,10485,7,45,N,99:99
20031029,10484,3,82,N,99:99
20031029,10484,3,82,N,99:99
20031029,10484,3,82,C,05:07
20031029,10484,3,82,C,00:56
20031029,10486,17,10,N,99:99
20031029,10486,17,10,X,20:37
20031029,10486,17,10,C,16:49
20031029,10486,17,10,C,14:15
20031029,10486,17,10,M,04:08
20031029,10486,17,10,C,00:26
20031029,10486,17,10,N,99:99
20031029,10486,17,10,C,08:35
20031029,10487,13,18,N,99:99
20031029,10488,8,18,N,99:99
20031029,10488,8,18,C,18:10
20031029,10488,8,18,C,04:10
20031029,10488,8,18,N,99:99
20031029,10488,8,18,C,00:41
20031029,10489,11,22,N,99:99
20031029,10489,11,22,N,99:99
20031029,10489,11,22,C,01:27
20031029,10490,11,3,N,99:99
20031029,10491,7,19,N,99:99
20031029,10492,23,48,N,99:99
20031029,10493,9,10,N,99:99
20031029,10482,17,91,N,99:99
20031029,10483,10,91,N,99:99
20031029,10485,7,58,N,99:99
20031030,10484,3,91,N,99:99
20031030,10486,16,25,N,99:99
20031030,10486,16,25,M,15:15
20031030,10486,16,25,N,99:99
20031030,10486,16,25,X,20:37
20031030,10486,16,25,C,16:49
20031030,10486,16,25,C,14:15
20031030,10486,16,25,M,04:08
20031030,10486,16,25,C,00:26
20031030,10487,12,6,N,99:99
20031030,10488,7,31,N,99:99
20031030,10488,7,31,C,12:45
20031030,10488,7,31,M,01:56
20031030,10488,7,31,N,99:99
20031030,10488,7,31,C,18:10
20031030,10488,7,31,C,04:10
20031030,10489,12,36,N,99:99
20031030,10489,12,36,C,16:14
20031030,10489,12,36,N,99:99
20031030,10490,11,17,N,99:99
20031030,10491,6,33,N,99:99
20031030,10492,22,62,N,99:99
20031030,10492,22,62,C,08:32
20031030,10492,22,62,N,99:99
20031030,10483,10,91,N,99:99
20031030,10485,7,71,N,99:99
20031030,10493,9,23,N,99:99
20031030,10493,9,23,C,18:30
20031030,10493,9,23,N,99:99
20031031,10484,1,91,N,99:99
20031031,10484,1,91,M,04:26
20031031,10484,1,91,N,99:99
20031031,10486,18,37,N,99:99
20031031,10486,18,37,N,99:99
20031031,10486,18,37,M,15:15
20031031,10487,12,8,N,99:99
20031031,10488,8,42,N,99:99
20031031,10488,8,42,C,20:50
20031031,10488,8,42,C,20:14
20031031,10488,8,42,C,12:24
20031031,10488,8,42,C,11:43
20031031,10488,8,42,M,06:08
20031031,10488,8,42,C,02:39
20031031,10488,8,42,C,01:50
20031031,10488,8,42,N,99:99
20031031,10488,8,42,C,18:30
20031031,10488,8,42,C,12:45
20031031,10488,8,42,M,01:56
20031031,10489,12,50,N,99:99
20031031,10489,12,50,C,16:44
20031031,10489,12,50,N,99:99
20031031,10489,12,50,C,16:14
20031031,10490,12,28,N,99:99
20031031,10491,6,46,N,99:99
20031031,10492,23,76,N,99:99
20031031,10492,23,76,N,99:99
20031031,10492,23,76,C,08:32
20031031,10494,23,6,N,99:99
20031031,10495,22,6,N,99:99
20031031,10485,7,84,N,99:99
20031031,10493,9,36,N,99:99
20031031,10493,9,36,N,99:99
20031031,10493,9,36,C,19:18
20031101,10486,17,50,N,99:99
20031101,10486,17,50,C,15:57
20031101,10486,17,50,N,99:99
20031101,10487,12,22,N,99:99
20031101,10488,8,56,N,99:99
20031101,10488,8,56,C,19:12
20031101,10488,8,56,M,17:42
20031101,10488,8,56,C,16:53
20031101,10488,8,56,C,11:31
20031101,10488,8,56,M,08:39
20031101,10488,8,56,N,99:99
20031101,10489,12,64,N,99:99
20031101,10489,12,64,M,22:26
20031101,10489,12,64,N,99:99
20031101,10491,7,61,N,99:99
20031101,10492,23,88,N,99:99
20031101,10495,22,9,N,99:99
20031101,10496,12,5,N,99:99
20031101,10485,7,91,N,99:99
20031101,10490,12,41,N,99:99
20031101,10493,9,49,N,99:99
20031101,10494,23,19,N,99:99
20031102,10486,17,63,N,99:99
20031102,10486,17,63,X,17:03
20031102,10486,17,63,M,06:59
20031102,10486,17,63,C,02:37
20031102,10486,17,63,N,99:99
20031102,10486,17,63,C,15:57
20031102,10486,17,63,C,08:14
20031102,10486,17,63,C,05:26
20031102,10487,12,35,N,99:99
20031102,10487,12,35,C,04:23
20031102,10487,12,35,N,99:99
20031102,10488,8,69,N,99:99
20031102,10488,8,69,M,12:30
20031102,10488,8,69,N,99:99
20031102,10488,8,69,C,19:12
20031102,10488,8,69,M,17:42
20031102,10488,8,69,C,16:53
20031102,10488,8,69,C,11:31
20031102,10488,8,69,M,08:39
20031102,10488,8,69,C,04:50
20031102,10488,8,69,C,04:36
20031102,10489,12,77,N,99:99
20031102,10489,12,77,N,99:99
20031102,10489,12,77,M,22:26
20031102,10491,7,74,N,99:99
20031102,10492,23,91,N,99:99
20031102,10492,23,91,N,99:99
20031102,10492,23,91,C,04:17
20031102,10495,22,22,N,99:99
20031102,10496,12,18,N,99:99
20031102,10490,12,54,N,99:99
20031102,10493,9,62,N,99:99
20031102,10494,23,32,N,99:99
20031103,10486,17,76,N,99:99
20031103,10486,17,76,C,22:28
20031103,10486,17,76,C,20:31
20031103,10486,17,76,C,19:51
20031103,10486,17,76,M,15:26
20031103,10486,17,76,N,99:99
20031103,10486,17,76,X,17:03
20031103,10486,17,76,C,02:37
20031103,10487,12,48,N,99:99
20031103,10487,12,48,N,99:99
20031103,10487,12,48,C,04:23
20031103,10488,8,82,N,99:99
20031103,10488,8,82,X,09:43
20031103,10488,8,82,X,01:09
20031103,10488,8,82,N,99:99
20031103,10488,8,82,M,12:30
20031103,10489,12,90,N,99:99
20031103,10491,8,87,N,99:99
20031103,10495,22,35,N,99:99
20031103,10490,12,67,N,99:99
20031103,10493,9,75,N,99:99
20031103,10494,23,45,N,99:99
20031103,10496,12,31,N,99:99
20031104,10486,17,89,N,99:99
20031104,10486,17,89,X,19:29
20031104,10486,17,89,M,13:43
20031104,10486,17,89,C,11:15
20031104,10486,17,89,C,09:40
20031104,10486,17,89,M,05:43
20031104,10486,17,89,N,99:99
20031104,10486,17,89,C,22:28
20031104,10486,17,89,C,20:31
20031104,10486,17,89,C,19:51
20031104,10486,17,89,M,15:26
20031104,10487,12,62,N,99:99
20031104,10488,8,91,N,99:99
20031104,10488,8,91,M,10:11
20031104,10488,8,91,C,04:04
20031104,10488,8,91,N,99:99
20031104,10488,8,91,X,09:43
20031104,10488,8,91,X,01:09
20031104,10495,22,49,N,99:99
20031104,10489,14,91,N,99:99
20031104,10489,14,91,C,04:21
20031104,10489,14,91,N,99:99
20031104,10490,12,80,N,99:99
20031104,10491,8,91,N,99:99
20031104,10493,9,88,N,99:99
20031104,10494,23,58,N,99:99
20031104,10496,12,44,N,99:99
20031105,10486,17,91,N,99:99
20031105,10486,17,91,M,10:46
20031105,10486,17,91,C,07:54
20031105,10486,17,91,M,02:37
20031105,10486,17,91,N,99:99
20031105,10486,17,91,X,19:29
20031105,10486,17,91,M,13:43
20031105,10486,17,91,M,05:43
20031105,10487,12,75,N,99:99
20031105,10488,8,91,N,99:99
20031105,10488,8,91,N,99:99
20031105,10488,8,91,M,10:11
20031105,10488,8,91,C,04:04
20031105,10495,22,62,N,99:99
20031105,10497,10,59,N,99:99
20031105,10490,12,91,N,99:99
20031105,10493,9,91,N,99:99
20031105,10494,23,71,N,99:99
20031105,10494,23,71,N,99:99
20031105,10494,23,71,C,11:15
20031105,10494,23,71,C,09:40
20031105,10496,12,57,N,99:99
20031106,10487,11,87,N,99:99
20031106,10495,22,74,N,99:99
20031106,10494,23,84,N,99:99
20031106,10496,12,70,N,99:99
20031106,10497,10,72,N,99:99
20031107,10495,21,90,N,99:99
20031107,10487,11,91,N,99:99
20031107,10494,23,91,N,99:99
20031107,10496,12,83,N,99:99
20031107,10497,10,85,N,99:99
20031108,10495,18,91,N,99:99
20031108,10496,12,91,N,99:99
20031108,10497,10,91,N,99:99
20031109,10498,3,40,N,99:99
20031109,10499,17,33,N,99:99
20031110,10498,4,53,N,99:99
20031110,10499,16,47,N,99:99
20031110,10500,8,36,N,99:99
20031110,10500,8,36,C,21:25
20031110,10500,8,36,C,20:11
20031110,10500,8,36,N,99:99
20031111,10498,4,63,N,99:99
20031111,10498,4,63,M,13:21
20031111,10498,4,63,N,99:99
20031111,10499,17,60,N,99:99
20031111,10500,9,50,N,99:99
20031111,10500,9,50,N,99:99
20031111,10500,9,50,C,21:25
20031111,10500,9,50,C,20:11
20031112,10498,4,81,N,99:99
20031112,10498,4,81,C,17:54
20031112,10498,4,81,N,99:99
20031112,10498,4,81,M,13:21
20031112,10499,18,76,N,99:99
20031112,10500,9,64,N,99:99
20031113,10498,2,91,N,99:99
20031113,10498,2,91,N,99:99
20031113,10498,2,91,C,17:54
20031113,10499,16,88,N,99:99
20031113,10500,7,75,N,99:99
20031114,10498,2,91,N,99:99
20031114,10501,5,51,N,99:99
20031114,10501,5,51,C,13:44
20031114,10501,5,51,C,12:48
20031114,10501,5,51,C,10:30
20031114,10501,5,51,N,99:99
20031114,10499,16,91,N,99:99
20031114,10500,7,88,N,99:99
20031115,10501,4,47,N,99:99
20031115,10501,4,47,C,18:55
20031115,10501,4,47,C,17:16
20031115,10501,4,47,N,99:99
20031115,10502,5,27,N,99:99
20031115,10500,7,91,N,99:99
20031116,10501,3,34,N,99:99
20031116,10501,3,34,C,18:08
20031116,10501,3,34,C,10:10
20031116,10501,3,34,C,08:34
20031116,10501,3,34,C,07:49
20031116,10501,3,34,C,04:00
20031116,10501,3,34,N,99:99
20031116,10501,3,34,C,18:55
20031116,10501,3,34,C,17:16
20031116,10501,3,34,C,04:40
20031116,10502,4,13,N,99:99
20031116,10503,17,5,N,99:99
20031117,10501,3,21,N,99:99
20031117,10501,3,21,C,21:30
20031117,10501,3,21,C,12:47
20031117,10501,3,21,M,08:55
20031117,10501,3,21,C,02:10
20031117,10501,3,21,M,01:28
20031117,10501,3,21,N,99:99
20031117,10501,3,21,C,18:08
20031117,10501,3,21,C,10:10
20031117,10501,3,21,C,08:34
20031117,10501,3,21,C,07:49
20031117,10501,3,21,C,04:00
20031117,10503,17,19,N,99:99
20031117,10504,4,65,N,99:99
20031117,10502,4,10,N,99:99
20031118,10501,3,8,N,99:99
20031118,10501,3,8,C,22:44
20031118,10501,3,8,M,08:12
20031118,10501,3,8,M,07:23
20031118,10501,3,8,C,05:25
20031118,10501,3,8,M,01:34
20031118,10501,3,8,N,99:99
20031118,10501,3,8,C,21:30
20031118,10501,3,8,C,12:47
20031118,10501,3,8,M,08:55
20031118,10501,3,8,C,02:10
20031118,10501,3,8,M,01:28
20031118,10502,7,10,N,99:99
20031118,10503,17,32,N,99:99
20031118,10505,22,44,N,99:99
20031118,10504,4,78,N,99:99
20031119,10501,3,5,N,99:99
20031119,10501,3,5,C,14:55
20031119,10501,3,5,C,11:46
20031119,10501,3,5,C,09:26
20031119,10501,3,5,C,07:59
20031119,10501,3,5,M,03:55
20031119,10501,3,5,N,99:99
20031119,10501,3,5,C,22:44
20031119,10501,3,5,M,08:12
20031119,10501,3,5,M,07:23
20031119,10501,3,5,C,05:25
20031119,10501,3,5,M,01:34
20031119,10504,4,87,N,99:99
20031119,10505,22,31,N,99:99
20031119,10506,23,58,N,99:99
20031119,10507,10,64,N,99:99
20031119,10502,7,23,N,99:99
20031119,10503,18,46,N,99:99
20031120,10501,3,19,N,99:99
20031120,10501,3,19,M,23:42
20031120,10501,3,19,M,07:35
20031120,10501,3,19,C,07:25
20031120,10501,3,19,M,01:47
20031120,10501,3,19,C,01:15
20031120,10501,3,19,N,99:99
20031120,10501,3,19,C,14:55
20031120,10501,3,19,C,11:46
20031120,10501,3,19,C,09:26
20031120,10501,3,19,C,07:59
20031120,10501,3,19,M,03:55
20031120,10504,5,91,N,99:99
20031120,10505,22,18,N,99:99
20031120,10506,21,45,N,99:99
20031120,10507,10,48,N,99:99
20031120,10507,10,48,C,22:42
20031120,10507,10,48,C,19:08
20031120,10507,10,48,N,99:99
20031120,10508,17,61,N,99:99
20031120,10508,17,61,C,16:54
20031120,10508,17,61,C,12:31
20031120,10508,17,61,C,10:13
20031120,10508,17,61,C,04:32
20031120,10508,17,61,N,99:99
20031121,10501,2,32,N,99:99
20031121,10501,2,32,N,99:99
20031121,10501,2,32,M,23:42
20031121,10501,2,32,M,07:35
20031121,10501,2,32,C,07:25
20031121,10501,2,32,M,01:47
20031121,10501,2,32,C,01:15
20031121,10505,23,5,N,99:99
20031121,10506,23,30,N,99:99
20031121,10506,23,30,C,09:37
20031121,10506,23,30,N,99:99
20031121,10507,7,35,N,99:99
20031121,10507,7,35,N,99:99
20031121,10507,7,35,C,22:42
20031121,10507,7,35,C,19:08
20031121,10507,7,35,C,14:18
20031121,10507,7,35,C,12:31
20031121,10508,20,44,N,99:99
20031121,10508,20,44,C,20:39
20031121,10508,20,44,C,19:26
20031121,10508,20,44,C,12:49
20031121,10508,20,44,C,02:30
20031121,10508,20,44,N,99:99
20031121,10508,20,44,C,16:54
20031121,10508,20,44,C,10:13
20031121,10508,20,44,C,04:32
20031121,10504,5,91,N,99:99
20031122,10501,4,46,N,99:99
20031122,10501,4,46,C,21:39
20031122,10501,4,46,C,05:22
20031122,10501,4,46,C,03:14
20031122,10501,4,46,C,02:28
20031122,10501,4,46,N,99:99
20031122,10505,22,7,N,99:99
20031122,10506,21,18,N,99:99
20031122,10506,21,18,C,14:22
20031122,10506,21,18,N,99:99
20031122,10506,21,18,C,09:37
20031122,10507,9,22,N,99:99
20031122,10507,9,22,C,20:58
20031122,10507,9,22,C,18:33
20031122,10507,9,22,N,99:99
20031122,10508,18,33,N,99:99
20031122,10508,18,33,C,02:49
20031122,10508,18,33,N,99:99
20031122,10508,18,33,C,20:39
20031122,10508,18,33,C,19:26
20031122,10508,18,33,C,12:49
20031122,10508,18,33,C,02:30
20031123,10501,3,58,N,99:99
20031123,10501,3,58,N,99:99
20031123,10501,3,58,C,21:39
20031123,10501,3,58,C,05:22
20031123,10501,3,58,C,03:14
20031123,10501,3,58,C,02:28
20031123,10505,22,20,N,99:99
20031123,10506,21,4,N,99:99
20031123,10506,21,4,C,15:56
20031123,10506,21,4,N,99:99
20031123,10506,21,4,C,14:22
20031123,10507,9,8,N,99:99
20031123,10507,9,8,C,01:24
20031123,10507,9,8,N,99:99
20031123,10507,9,8,C,20:58
20031123,10507,9,8,C,18:33
20031123,10508,17,20,N,99:99
20031123,10508,17,20,C,23:37
20031123,10508,17,20,N,99:99
20031123,10508,17,20,C,02:49
20031124,10501,3,71,N,99:99
20031124,10501,3,71,C,17:17
20031124,10501,3,71,N,99:99
20031124,10505,22,35,N,99:99
20031124,10506,22,9,N,99:99
20031124,10506,22,9,N,99:99
20031124,10506,22,9,C,15:56
20031124,10507,9,4,N,99:99
20031124,10507,9,4,N,99:99
20031124,10507,9,4,C,01:24
20031124,10508,17,6,N,99:99
20031124,10508,17,6,C,20:08
20031124,10508,17,6,C,12:06
20031124,10508,17,6,N,99:99
20031124,10508,17,6,C,23:37
20031125,10501,3,86,N,99:99
20031125,10501,3,86,N,99:99
20031125,10501,3,86,C,17:17
20031125,10506,23,21,N,99:99
20031125,10507,9,17,N,99:99
20031125,10507,9,17,C,11:22
20031125,10507,9,17,C,09:24
20031125,10507,9,17,N,99:99
20031125,10508,17,6,N,99:99
20031125,10508,17,6,C,13:25
20031125,10508,17,6,N,99:99
20031125,10508,17,6,C,20:08
20031125,10508,17,6,C,12:06
20031125,10509,10,42,N,99:99
20031125,10509,10,42,C,02:08
20031125,10509,10,42,N,99:99
20031125,10510,22,48,N,99:99
20031125,10505,22,48,N,99:99
20031126,10501,4,91,N,99:99
20031126,10506,22,32,N,99:99
20031126,10507,9,28,N,99:99
20031126,10507,9,28,N,99:99
20031126,10507,9,28,C,11:22
20031126,10507,9,28,C,09:24
20031126,10508,16,20,N,99:99
20031126,10508,16,20,C,16:14
