1999:06:27:08:34:00,1999:06:27:09:02:00,08592,22,34,M
1999:06:27:18:21:00,1999:06:27:19:52:00,08598,23,11,C
1999:06:28:00:29:00,1999:06:28:00:47:00,08611,25,48,C
1999:06:28:03:01:00,1999:06:28:03:16:00,08611,25,48,C
1999:06:28:03:36:00,1999:06:28:03:43:00,08606,17,20,C
1999:06:28:05:29:00,1999:06:28:05:44:00,08611,25,48,C
1999:06:28:10:18:00,1999:06:28:10:33:00,08611,25,48,C
1999:06:28:12:13:00,1999:06:28:12:25:00,08611,25,48,C
1999:06:28:15:54:00,1999:06:28:16:05:00,08611,25,48,C
1999:06:28:18:59:00,1999:06:28:19:59:00,08611,25,48,C
1999:06:28:20:55:00,1999:06:28:21:17:00,08592,22,46,C
1999:06:29:05:58:00,1999:06:29:06:21:00,08611,25,34,C
1999:06:29:06:24:00,1999:06:29:06:43:00,08602,18,06,C
1999:06:29:08:13:00,1999:06:29:08:27:00,08611,25,34,M
1999:06:29:14:55:00,1999:06:29:15:43:00,08602,18,06,C
1999:06:29:17:53:00,1999:06:29:18:09:00,08603,15,04,C
1999:06:29:21:43:00,1999:06:29:21:59:00,08598,22,38,C
1999:06:29:22:04:00,1999:06:29:22:17:00,08603,15,04,C
1999:06:30:04:33:00,1999:06:30:04:55:00,08611,25,20,M
1999:06:30:06:40:00,1999:06:30:06:51:00,08612,15,19,C
1999:06:30:08:41:00,1999:06:30:08:52:00,08603,15,10,C
1999:06:30:11:24:00,1999:06:30:11:38:00,08603,15,10,M
1999:06:30:16:30:00,1999:06:30:16:54:00,08611,25,20,C
1999:06:30:20:07:00,1999:06:30:20:15:00,08606,17,46,M
1999:07:01:01:41:00,1999:07:01:01:52:00,08603,14,25,C
1999:07:01:08:08:00,1999:07:01:08:14:00,08613,18,52,C
1999:07:01:10:09:00,1999:07:01:10:48:00,08611,25,08,C
1999:07:01:13:43:00,1999:07:01:14:00:00,08603,14,25,C
1999:07:01:15:29:00,1999:07:01:15:45:00,08610,12,39,C
1999:07:01:17:35:00,1999:07:01:18:15:00,08611,25,08,C
1999:07:01:20:27:00,1999:07:01:20:47:00,08611,25,08,C
1999:07:01:21:36:00,1999:07:01:21:51:00,08598,23,63,M
1999:07:01:23:24:00,1999:07:01:23:34:00,08603,14,25,M
1999:07:02:01:29:00,1999:07:02:01:47:00,08614,19,59,M
1999:07:02:03:18:00,1999:07:02:03:27:00,08602,18,48,C
1999:07:02:03:42:00,1999:07:02:04:11:00,08613,18,41,C
1999:07:02:05:13:00,1999:07:02:05:28:00,08602,18,48,C
1999:07:02:07:17:00,1999:07:02:07:28:00,08603,14,39,C
1999:07:02:08:58:00,1999:07:02:09:05:00,08603,14,39,C
1999:07:02:11:24:00,1999:07:02:12:13:00,08602,18,48,C
1999:07:02:15:12:00,1999:07:02:15:30:00,08611,25,06,M
1999:07:02:17:47:00,1999:07:02:18:06:00,08603,14,39,C
1999:07:02:20:27:00,1999:07:02:21:34:00,08611,25,06,C
1999:07:03:03:19:00,1999:07:03:04:01:00,08602,18,62,C
1999:07:03:05:07:00,1999:07:03:05:12:00,08615,29,50,C
1999:07:03:07:49:00,1999:07:03:07:54:00,08603,15,52,C
1999:07:03:08:23:00,1999:07:03:08:31:00,08603,15,52,C
1999:07:03:11:15:00,1999:07:03:11:25:00,08603,15,52,C
1999:07:03:15:01:00,1999:07:03:15:13:00,08598,22,91,C
1999:07:03:18:56:00,1999:07:03:19:11:00,08611,25,20,C
1999:07:03:20:15:00,1999:07:03:20:59:00,08611,25,20,C
1999:07:04:06:00:00,1999:07:04:06:30:00,08611,25,33,C
1999:07:04:08:20:00,1999:07:04:08:44:00,08611,25,33,C
1999:07:04:09:20:00,1999:07:04:09:25:00,08611,25,33,C
1999:07:04:11:29:00,1999:07:04:11:59:00,08614,19,34,C
1999:07:04:16:09:00,1999:07:04:16:36:00,08611,25,33,C
1999:07:04:20:17:00,1999:07:04:20:44:00,08611,25,33,C
1999:07:05:01:20:00,1999:07:05:01:46:00,08617,14,71,C
1999:07:05:03:26:00,1999:07:05:03:49:00,08614,18,15,C
1999:07:05:04:31:00,1999:07:05:05:28:00,08614,18,15,C
1999:07:05:11:49:00,1999:07:05:12:18:00,08611,25,48,C
1999:07:05:14:16:00,1999:07:05:14:30:00,08614,18,15,C
1999:07:05:17:11:00,1999:07:05:17:29:00,08611,25,48,C
1999:07:05:18:30:00,1999:07:05:19:06:00,08614,18,15,M
1999:07:06:08:03:00,1999:07:06:08:10:00,08620,20,16,C
1999:07:06:20:18:00,1999:07:06:20:38:00,08611,26,58,C
1999:07:07:03:41:00,1999:07:07:03:47:00,08611,26,72,C
1999:07:07:05:24:00,1999:07:07:05:32:00,08611,26,72,C
1999:07:07:19:36:00,1999:07:07:19:46:00,08611,26,72,C
1999:07:08:09:23:00,1999:07:08:09:36:00,08626,21,29,C
1999:07:09:00:18:00,1999:07:09:00:32:00,08615,29,29,C
1999:07:09:17:56:00,1999:07:09:18:07:00,08627,12,56,C
1999:07:10:05:54:00,1999:07:10:06:04:00,08615,29,41,C
1999:07:11:05:59:00,1999:07:11:06:06:00,08628,19,23,C
1999:07:11:13:14:00,1999:07:11:13:25:00,08626,20,70,C
1999:07:11:15:47:00,1999:07:11:15:57:00,08626,20,70,C
1999:07:11:17:45:00,1999:07:11:18:03:00,08615,31,53,C
1999:07:12:00:59:00,1999:07:12:01:13:00,08614,18,80,C
1999:07:12:03:33:00,1999:07:12:03:41:00,08628,18,06,C
1999:07:12:07:06:00,1999:07:12:07:17:00,08632,19,71,C
1999:07:12:08:48:00,1999:07:12:08:58:00,08632,19,71,C
1999:07:12:19:42:00,1999:07:12:19:56:00,08628,18,06,C
1999:07:15:15:51:00,1999:07:15:16:05:00,08625,19,39,C
1999:07:16:08:38:00,1999:07:16:08:59:00,08635,42,76,C
1999:07:17:13:54:00,1999:07:17:14:15:00,08635,44,91,C
1999:07:17:16:20:00,1999:07:17:16:37:00,08635,44,91,C
1999:07:21:08:09:00,1999:07:21:08:19:00,08636,20,23,C
1999:07:21:18:41:00,1999:07:21:18:48:00,08636,20,23,C
1999:07:22:02:32:00,1999:07:22:02:46:00,08639,38,50,C
1999:07:22:14:36:00,1999:07:22:14:41:00,08636,21,12,C
1999:07:22:23:39:00,1999:07:22:01:14:00,08636,21,12,C
1999:07:23:04:59:00,1999:07:23:05:20:00,08636,21,01,C
1999:07:24:05:00:00,1999:07:24:05:06:00,08636,21,13,C
1999:07:24:05:38:00,1999:07:24:05:44:00,08636,21,13,C
1999:07:24:07:49:00,1999:07:24:08:25:00,08636,21,13,M
1999:07:24:20:40:00,1999:07:24:20:59:00,08639,38,75,C
1999:07:25:00:57:00,1999:07:25:01:05:00,08645,26,55,C
1999:07:25:04:14:00,1999:07:25:04:38:00,08645,26,55,M
1999:07:25:05:08:00,1999:07:25:05:19:00,08636,21,27,C
1999:07:25:13:08:00,1999:07:25:14:17:00,08639,38,87,M
1999:07:26:18:33:00,1999:07:26:18:40:00,08645,27,46,C
1999:07:26:20:16:00,1999:07:26:20:41:00,08646,12,46,C
1999:07:27:08:52:00,1999:07:27:09:02:00,08645,27,33,C
1999:07:27:12:58:00,1999:07:27:14:20:00,08636,21,55,M
1999:07:28:12:43:00,1999:07:28:13:37:00,08645,27,22,C
1999:07:28:17:54:00,1999:07:28:18:35:00,08645,27,22,C
1999:07:28:19:25:00,1999:07:28:19:47:00,08651,24,60,C
1999:07:29:10:07:00,1999:07:29:10:14:00,08649,15,19,C
1999:07:29:12:45:00,1999:07:29:13:04:00,08649,15,19,C
1999:07:29:13:59:00,1999:07:29:14:04:00,08649,15,19,C
1999:07:29:14:42:00,1999:07:29:15:07:00,08651,24,52,C
1999:07:29:15:11:00,1999:07:29:15:19:00,08651,24,52,C
1999:07:29:16:22:00,1999:07:29:17:17:00,08645,26,09,M
1999:07:29:19:31:00,1999:07:29:19:40:00,08651,24,52,M
1999:07:30:01:56:00,1999:07:30:02:18:00,08651,24,36,C
1999:07:30:05:52:00,1999:07:30:06:04:00,08651,24,36,C
1999:07:30:07:16:00,1999:07:30:07:24:00,08651,24,36,C
1999:07:30:08:47:00,1999:07:30:08:59:00,08651,24,36,C
1999:07:30:12:06:00,1999:07:30:12:14:00,08651,24,36,C
1999:07:30:12:18:00,1999:07:30:12:27:00,08649,15,30,C
1999:07:30:12:51:00,1999:07:30:12:58:00,08651,24,36,C
1999:07:30:14:14:00,1999:07:30:14:24:00,08651,24,36,C
1999:07:30:15:09:00,1999:07:30:15:26:00,08649,15,30,M
1999:07:30:16:02:00,1999:07:30:16:07:00,08651,24,36,C
1999:07:30:21:52:00,1999:07:30:21:57:00,08651,24,36,C
1999:07:30:23:19:00,1999:07:30:23:44:00,08651,24,36,C
1999:07:31:00:21:00,1999:07:31:00:26:00,08645,25,16,C
1999:07:31:03:19:00,1999:07:31:03:30:00,08651,24,23,C
1999:07:31:09:24:00,1999:07:31:09:38:00,08645,25,16,C
1999:07:31:13:56:00,1999:07:31:14:02:00,08651,24,23,C
1999:07:31:16:07:00,1999:07:31:16:20:00,08651,24,23,C
1999:07:31:17:49:00,1999:07:31:18:07:00,08645,25,16,C
1999:07:31:18:23:00,1999:07:31:18:45:00,08651,24,23,C
1999:08:01:06:38:00,1999:08:01:06:48:00,08647,18,32,C
1999:08:01:09:04:00,1999:08:01:09:09:00,08645,25,29,C
1999:08:01:12:44:00,1999:08:01:12:58:00,08645,25,29,C
1999:08:01:15:35:00,1999:08:01:15:44:00,08645,25,29,C
1999:08:01:20:59:00,1999:08:01:21:30:00,08651,25,10,C
1999:08:02:04:43:00,1999:08:02:04:57:00,08651,24,04,C
1999:08:02:09:04:00,1999:08:02:09:22:00,08645,25,42,C
1999:08:02:09:42:00,1999:08:02:09:55:00,08651,24,04,C
1999:08:02:11:48:00,1999:08:02:11:59:00,08645,25,42,C
1999:08:02:14:01:00,1999:08:02:14:30:00,08656,18,20,C
1999:08:02:21:18:00,1999:08:02:21:38:00,08647,18,48,X
1999:08:03:02:53:00,1999:08:03:02:59:00,08647,18,63,C
1999:08:03:03:35:00,1999:08:03:03:45:00,08651,25,17,C
1999:08:03:04:35:00,1999:08:03:04:44:00,08651,25,17,C
1999:08:03:04:58:00,1999:08:03:05:10:00,08647,18,63,C
1999:08:03:08:39:00,1999:08:03:08:45:00,08647,18,63,C
1999:08:03:11:34:00,1999:08:03:11:48:00,08651,25,17,C
1999:08:03:12:21:00,1999:08:03:12:29:00,08656,17,06,C
1999:08:03:15:28:00,1999:08:03:15:43:00,08656,17,06,C
1999:08:04:01:19:00,1999:08:04:01:27:00,08649,16,91,C
1999:08:04:03:47:00,1999:08:04:04:08:00,08651,26,31,C
1999:08:04:04:11:00,1999:08:04:04:17:00,08647,18,77,C
1999:08:04:08:53:00,1999:08:04:09:02:00,08647,18,77,C
1999:08:04:11:56:00,1999:08:04:12:08:00,08645,25,68,C
1999:08:04:12:17:00,1999:08:04:12:25:00,08645,25,68,C
1999:08:04:15:49:00,1999:08:04:16:25:00,08647,18,77,M
1999:08:05:03:38:00,1999:08:05:03:46:00,08647,19,89,C
1999:08:05:15:55:00,1999:08:05:16:33:00,08645,26,79,M
1999:08:05:18:47:00,1999:08:05:18:56:00,08645,26,79,C
1999:08:05:19:39:00,1999:08:05:19:50:00,08651,25,44,C
1999:08:06:01:32:00,1999:08:06:01:43:00,08656,19,33,C
1999:08:06:02:40:00,1999:08:06:03:15:00,08645,28,91,C
1999:08:06:16:28:00,1999:08:06:16:45:00,08645,28,91,M
1999:08:07:00:56:00,1999:08:07:01:22:00,08656,18,47,C
1999:08:07:15:10:00,1999:08:07:16:44:00,08656,18,47,C
1999:08:07:18:52:00,1999:08:07:20:15:00,08656,18,47,M
1999:08:08:03:26:00,1999:08:08:03:32:00,08662,16,36,C
1999:08:08:10:35:00,1999:08:08:12:55:00,08662,16,36,C
1999:08:08:13:59:00,1999:08:08:14:09:00,08662,16,36,C
1999:08:08:14:23:00,1999:08:08:14:31:00,08657,30,09,C
1999:08:10:05:52:00,1999:08:10:06:18:00,08656,16,86,C
1999:08:10:07:45:00,1999:08:10:08:01:00,08656,16,86,C
1999:08:10:09:51:00,1999:08:10:10:07:00,08662,16,07,C
1999:08:10:14:28:00,1999:08:10:14:49:00,08657,30,35,C
1999:08:10:15:24:00,1999:08:10:15:37:00,08662,16,07,C
1999:08:10:16:18:00,1999:08:10:16:29:00,08662,16,07,C
1999:08:10:22:03:00,1999:08:10:22:11:00,08662,16,07,C
1999:08:13:07:45:00,1999:08:13:07:57:00,08662,16,33,C
1999:08:13:15:48:00,1999:08:13:16:05:00,08662,16,33,C
1999:08:13:19:27:00,1999:08:13:19:51:00,08662,16,33,C
1999:08:14:07:32:00,1999:08:14:07:45:00,08662,16,47,C
1999:08:14:11:58:00,1999:08:14:12:15:00,08668,21,62,C
1999:08:14:15:19:00,1999:08:14:15:37:00,08662,16,47,C
1999:08:14:19:27:00,1999:08:14:19:48:00,08662,16,47,C
1999:08:16:00:18:00,1999:08:16:00:48:00,08668,22,41,C
1999:08:16:20:23:00,1999:08:16:20:35:00,08668,22,41,C
1999:08:17:12:32:00,1999:08:17:13:57:00,08668,23,27,C
1999:08:17:14:28:00,1999:08:17:17:54:00,08668,23,27,C
1999:08:17:23:33:00,1999:08:17:23:57:00,08662,15,89,C
1999:08:19:11:59:00,1999:08:19:12:13:00,08672,12,13,M
1999:08:21:11:00:00,1999:08:21:11:11:00,08674,24,53,C
1999:08:21:16:30:00,1999:08:21:16:37:00,08674,24,53,M
1999:08:22:14:09:00,1999:08:22:14:14:00,08674,25,47,C
1999:08:22:14:27:00,1999:08:22:14:33:00,08674,25,47,C
1999:08:22:15:00:00,1999:08:22:15:05:00,08674,25,47,C
1999:08:22:15:46:00,1999:08:22:15:54:00,08674,25,47,C
1999:08:22:18:01:00,1999:08:22:18:07:00,08674,25,47,C
1999:08:23:18:01:00,1999:08:23:18:12:00,08674,25,35,C
1999:08:24:06:06:00,1999:08:24:06:43:00,08674,25,22,C
1999:08:24:15:40:00,1999:08:24:16:12:00,08674,25,22,C
1999:08:24:16:50:00,1999:08:24:18:15:00,08674,25,22,C
1999:08:25:01:32:00,1999:08:25:01:40:00,08674,25,10,M
1999:08:25:14:39:00,1999:08:25:15:33:00,08674,25,10,C
1999:08:25:21:19:00,1999:08:25:21:55:00,08673,20,05,C
1999:08:26:09:34:00,1999:08:26:10:30:00,08674,24,02,C
1999:08:26:14:52:00,1999:08:26:15:09:00,08674,24,02,C
1999:08:26:17:06:00,1999:08:26:17:20:00,08674,24,02,C
1999:08:27:04:51:00,1999:08:27:05:51:00,08673,19,21,C
1999:08:27:06:28:00,1999:08:27:06:36:00,08674,25,16,C
1999:08:27:12:50:00,1999:08:27:13:22:00,08674,25,16,M
1999:08:27:16:23:00,1999:08:27:17:07:00,08674,25,16,M
1999:08:28:00:50:00,1999:08:28:01:16:00,08674,24,29,M
1999:08:28:08:23:00,1999:08:28:08:30:00,08676,25,21,C
1999:08:28:11:13:00,1999:08:28:12:17:00,08676,25,21,C
1999:08:28:14:55:00,1999:08:28:15:25:00,08676,25,21,C
1999:08:29:06:32:00,1999:08:29:06:47:00,08675,20,14,C
1999:08:29:12:05:00,1999:08:29:12:49:00,08674,24,41,C
1999:08:29:17:22:00,1999:08:29:17:42:00,08681,21,05,C
1999:08:30:10:19:00,1999:08:30:10:31:00,08673,19,64,C
1999:08:30:11:42:00,1999:08:30:11:56:00,08681,21,17,C
1999:08:30:14:40:00,1999:08:30:14:55:00,08674,23,52,C
1999:08:30:15:41:00,1999:08:30:16:00:00,08681,21,17,C
1999:08:30:17:23:00,1999:08:30:18:21:00,08674,23,52,M
1999:08:31:00:30:00,1999:08:31:00:51:00,08681,21,30,C
1999:08:31:05:41:00,1999:08:31:06:24:00,08681,21,30,C
1999:08:31:17:19:00,1999:08:31:18:31:00,08681,21,30,C
1999:09:01:00:27:00,1999:09:01:01:05:00,08677,07,21,C
1999:09:01:18:52:00,1999:09:01:19:05:00,08674,23,74,C
1999:09:02:17:43:00,1999:09:02:18:55:00,08675,19,38,C
1999:09:03:20:34:00,1999:09:03:20:58:00,08675,19,55,C
1999:09:05:05:31:00,1999:09:05:05:52:00,08681,21,91,C
1999:09:07:22:58:00,1999:09:07:23:19:00,08690,13,59,C
1999:09:09:16:13:00,1999:09:09:17:08:00,08690,13,33,C
1999:09:12:11:51:00,1999:09:12:12:07:00,08699,21,16,C
1999:09:12:16:58:00,1999:09:12:17:05:00,08699,21,16,C
1999:09:13:08:05:00,1999:09:13:09:32:00,08699,21,02,C
1999:09:13:16:30:00,1999:09:13:17:04:00,08693,13,03,C
1999:09:13:17:23:00,1999:09:13:17:38:00,08700,12,67,C
1999:09:14:13:54:00,1999:09:14:14:14:00,08690,15,34,C
1999:09:14:16:02:00,1999:09:14:16:09:00,08699,21,12,C
1999:09:15:11:56:00,1999:09:15:12:21:00,08700,14,45,C
1999:09:15:21:04:00,1999:09:15:21:06:00,08700,14,45,C
1999:09:15:21:06:00,1999:09:15:21:09:00,08699,21,24,C
1999:09:16:01:27:00,1999:09:16:01:39:00,08699,22,38,C
1999:09:16:03:23:00,1999:09:16:03:35:00,08700,14,31,C
1999:09:16:05:31:00,1999:09:16:05:40:00,08699,22,38,C
1999:09:16:22:07:00,1999:09:16:22:23:00,08692,26,40,C
1999:09:17:01:14:00,1999:09:17:01:23:00,08690,16,76,M
1999:09:17:05:05:00,1999:09:17:05:42:00,08700,14,17,C
1999:09:17:13:53:00,1999:09:17:14:02:00,08700,14,17,C
1999:09:17:17:59:00,1999:09:17:18:09:00,08692,26,54,C
1999:09:17:19:50:00,1999:09:17:19:57:00,08699,22,52,C
1999:09:18:09:13:00,1999:09:18:09:21:00,08699,22,65,C
1999:09:18:14:14:00,1999:09:18:14:33:00,08700,13,06,C
1999:09:18:18:18:00,1999:09:18:18:23:00,08699,22,65,C
1999:09:19:03:09:00,1999:09:19:03:24:00,08700,13,07,C
1999:09:19:06:42:00,1999:09:19:06:48:00,08699,22,78,C
1999:09:19:10:34:00,1999:09:19:11:54:00,08699,22,78,C
1999:09:19:14:07:00,1999:09:19:15:01:00,08699,22,78,C
1999:09:19:23:03:00,1999:09:19:23:20:00,08699,22,78,C
1999:09:21:03:00:00,1999:09:21:03:41:00,08699,24,91,C
1999:09:21:03:42:00,1999:09:21:04:16:00,08706,20,53,C
1999:09:21:07:15:00,1999:09:21:07:24:00,08704,22,15,C
1999:09:22:07:04:00,1999:09:22:07:18:00,08700,13,47,C
1999:09:27:09:00:00,1999:09:27:09:21:00,08704,20,65,C
1999:10:03:15:08:00,1999:10:03:16:25:00,08716,21,57,C
1999:10:04:07:29:00,1999:10:04:08:44:00,08720,14,51,C
1999:10:05:05:36:00,1999:10:05:06:08:00,08720,13,38,C
1999:10:06:04:38:00,1999:10:06:04:50:00,08720,13,28,C
1999:10:06:15:37:00,1999:10:06:16:02:00,08720,13,28,C
1999:10:07:04:22:00,1999:10:07:05:15:00,08720,13,14,C
1999:10:07:05:19:00,1999:10:07:05:27:00,08716,21,04,C
1999:10:07:23:44:00,1999:10:07:00:13:00,08720,13,14,C
1999:10:08:10:07:00,1999:10:08:10:36:00,08720,13,00,C
1999:10:12:07:45:00,1999:10:12:09:52:00,08731,10,48,C
1999:10:14:02:28:00,1999:10:14:02:50:00,08731,11,23,C
1999:10:14:03:19:00,1999:10:14:03:30:00,08731,11,23,C
1999:10:14:22:27:00,1999:10:14:22:34:00,08731,11,23,C
1999:10:15:00:58:00,1999:10:15:01:31:00,08731,19,11,C
1999:10:15:12:18:00,1999:10:15:12:39:00,08731,19,11,C
1999:10:15:21:32:00,1999:10:15:21:41:00,08731,19,11,C
1999:10:15:22:26:00,1999:10:15:22:35:00,08731,19,11,C
1999:10:16:05:05:00,1999:10:16:05:20:00,08728,22,26,C
1999:10:18:17:33:00,1999:10:18:17:45:00,08731,13,33,C
1999:10:18:18:52:00,1999:10:18:19:03:00,08728,23,53,C
1999:10:18:21:49:00,1999:10:18:22:03:00,08732,21,38,C
1999:10:19:06:58:00,1999:10:19:07:14:00,08732,21,54,C
1999:10:19:09:11:00,1999:10:19:09:20:00,08732,21,54,C
1999:10:19:10:34:00,1999:10:19:10:49:00,08732,21,54,C
1999:10:19:17:54:00,1999:10:19:18:08:00,08731,19,40,C
1999:10:19:20:21:00,1999:10:19:20:28:00,08732,21,54,C
1999:10:20:23:32:00,1999:10:20:23:46:00,08732,21,66,C
1999:10:20:23:48:00,1999:10:20:00:38:00,08732,21,66,C
1999:10:21:06:20:00,1999:10:21:06:30:00,08737,16,13,C
1999:10:21:08:41:00,1999:10:21:09:07:00,08732,22,77,C
1999:10:21:10:01:00,1999:10:21:10:15:00,08739,14,57,C
1999:10:21:14:46:00,1999:10:21:15:07:00,08732,22,77,C
1999:10:21:18:55:00,1999:10:21:19:05:00,08739,14,57,C
1999:10:22:09:10:00,1999:10:22:09:29:00,08732,21,89,C
1999:10:22:14:04:00,1999:10:22:14:13:00,08732,21,89,C
1999:10:22:19:24:00,1999:10:22:19:35:00,08739,12,44,C
1999:10:23:05:59:00,1999:10:23:06:09:00,08741,25,51,C
1999:10:23:09:49:00,1999:10:23:09:58:00,08741,25,51,C
1999:10:23:12:43:00,1999:10:23:12:50:00,08741,25,51,C
1999:10:23:16:42:00,1999:10:23:16:59:00,08741,25,51,C
1999:10:24:16:02:00,1999:10:24:16:08:00,08741,25,37,C
1999:10:25:02:21:00,1999:10:25:02:26:00,08741,26,23,C
1999:10:25:03:47:00,1999:10:25:03:58:00,08742,08,54,C
1999:10:25:05:24:00,1999:10:25:05:34:00,08741,26,23,C
1999:10:25:07:36:00,1999:10:25:07:44:00,08739,12,02,C
1999:10:25:09:41:00,1999:10:25:09:53:00,08739,12,02,C
1999:10:25:19:28:00,1999:10:25:20:01:00,08737,13,68,C
1999:10:26:12:56:00,1999:10:26:13:03:00,08737,13,81,C
1999:10:26:14:20:00,1999:10:26:14:26:00,08739,12,11,C
1999:10:26:23:10:00,1999:10:26:23:21:00,08739,12,11,C
1999:10:27:08:56:00,1999:10:27:09:05:00,08739,11,24,C
1999:10:27:13:24:00,1999:10:27:14:01:00,08737,15,91,M
1999:10:28:04:51:00,1999:10:28:05:07:00,08739,12,37,C
1999:10:29:17:03:00,1999:10:29:17:13:00,08739,11,51,C
1999:10:29:18:20:00,1999:10:29:18:29:00,08739,11,51,C
1999:10:29:20:04:00,1999:10:29:20:18:00,08747,10,45,C
1999:10:31:00:00:00,1999:10:31:00:17:00,08749,21,18,C
1999:10:31:03:53:00,1999:10:31:04:13:00,08749,21,18,C
1999:10:31:05:01:00,1999:10:31:05:14:00,08749,21,18,C
1999:10:31:06:50:00,1999:10:31:07:16:00,08749,21,18,C
1999:10:31:16:57:00,1999:10:31:17:15:00,08749,21,18,C
1999:10:31:17:16:00,1999:10:31:17:20:00,08747,12,17,C
1999:10:31:18:03:00,1999:10:31:18:16:00,08749,21,18,C
1999:10:31:18:24:00,1999:10:31:18:37:00,08747,12,17,C
1999:11:01:00:12:00,1999:11:01:00:43:00,08747,11,03,C
1999:11:01:01:30:00,1999:11:01:01:55:00,08749,18,01,C
1999:11:01:04:35:00,1999:11:01:05:14:00,08749,18,01,C
1999:11:01:06:46:00,1999:11:01:07:05:00,08749,18,01,C
1999:11:01:11:42:00,1999:11:01:11:58:00,08749,18,01,C
1999:11:01:13:07:00,1999:11:01:13:28:00,08747,11,03,C
1999:11:02:09:42:00,1999:11:02:09:52:00,08749,18,12,C
1999:11:04:00:51:00,1999:11:04:01:10:00,08749,18,40,C
1999:11:04:01:27:00,1999:11:04:01:57:00,08749,18,40,C
1999:11:04:02:53:00,1999:11:04:03:07:00,08749,18,40,C
1999:11:04:04:55:00,1999:11:04:05:14:00,08749,18,40,C
1999:11:06:20:29:00,1999:11:06:20:53:00,08749,18,65,C
1999:11:07:04:33:00,1999:11:07:04:43:00,08749,18,78,C
1999:11:07:23:00:00,1999:11:07:23:06:00,08758,18,50,C
1999:11:08:05:55:00,1999:11:08:06:09:00,08749,18,90,C
1999:11:08:12:55:00,1999:11:08:14:06:00,08759,08,56,C
1999:11:08:16:10:00,1999:11:08:16:25:00,08760,13,21,C
1999:11:08:18:04:00,1999:11:08:19:25:00,08759,08,56,C
1999:11:09:01:57:00,1999:11:09:02:13:00,08758,18,27,C
1999:11:09:03:22:00,1999:11:09:03:42:00,08758,18,27,C
1999:11:09:13:32:00,1999:11:09:13:56:00,08759,13,44,C
1999:11:09:16:19:00,1999:11:09:16:27:00,08760,14,08,C
1999:11:09:19:42:00,1999:11:09:20:58:00,08759,13,44,M
1999:11:10:01:40:00,1999:11:10:02:00:00,08759,10,31,M
1999:11:10:03:30:00,1999:11:10:03:38:00,08760,14,05,C
1999:11:10:06:00:00,1999:11:10:06:14:00,08759,10,31,C
1999:11:10:15:44:00,1999:11:10:15:51:00,08753,21,23,M
1999:11:10:22:09:00,1999:11:10:22:16:00,08753,21,23,M
1999:11:11:01:25:00,1999:11:11:01:34:00,08753,19,37,C
1999:11:11:01:57:00,1999:11:11:02:02:00,08757,38,68,C
1999:11:11:03:02:00,1999:11:11:03:13:00,08763,13,60,C
1999:11:11:04:29:00,1999:11:11:04:40:00,08759,10,18,C
1999:11:11:14:39:00,1999:11:11:15:08:00,08759,10,18,C
1999:11:11:19:55:00,1999:11:11:20:06:00,08759,10,18,C
1999:11:11:21:42:00,1999:11:11:21:47:00,08763,13,60,C
1999:11:12:08:54:00,1999:11:12:09:36:00,08759,10,05,M
1999:11:12:23:40:00,1999:11:12:23:56:00,08759,10,05,C
1999:11:13:01:14:00,1999:11:13:03:51:00,08763,15,32,M
1999:11:13:05:32:00,1999:11:13:05:43:00,08763,15,32,C
1999:11:13:08:01:00,1999:11:13:08:06:00,08763,15,32,C
1999:11:13:12:31:00,1999:11:13:12:57:00,08764,18,56,C
1999:11:13:15:17:00,1999:11:13:15:28:00,08759,10,08,C
1999:11:13:15:50:00,1999:11:13:16:53:00,08763,15,32,C
1999:11:13:19:14:00,1999:11:13:19:19:00,08765,12,44,C
1999:11:13:19:21:00,1999:11:13:19:31:00,08759,10,08,C
1999:11:13:23:38:00,1999:11:13:23:48:00,08765,12,44,C
1999:11:14:03:48:00,1999:11:14:04:03:00,08765,12,31,C
1999:11:14:04:35:00,1999:11:14:04:45:00,08759,10,21,C
1999:11:14:06:29:00,1999:11:14:06:44:00,08765,12,31,C
1999:11:14:07:54:00,1999:11:14:08:04:00,08763,14,18,M
1999:11:14:15:36:00,1999:11:14:15:42:00,08765,12,31,C
1999:11:14:15:47:00,1999:11:14:16:13:00,08766,18,54,M
1999:11:14:16:20:00,1999:11:14:16:26:00,08765,12,31,M
1999:11:14:16:54:00,1999:11:14:17:19:00,08759,10,21,M
1999:11:15:00:04:00,1999:11:15:00:17:00,08766,17,43,C
1999:11:15:04:45:00,1999:11:15:05:00:00,08766,17,43,C
1999:11:15:08:25:00,1999:11:15:08:55:00,08765,14,18,M
1999:11:15:16:01:00,1999:11:15:16:39:00,08765,14,18,C
1999:11:15:17:10:00,1999:11:15:17:16:00,08763,15,04,C
1999:11:15:18:45:00,1999:11:15:19:01:00,08765,14,18,C
1999:11:15:23:03:00,1999:11:15:23:45:00,08765,14,18,C
1999:11:16:02:36:00,1999:11:16:02:54:00,08766,17,30,M
1999:11:16:04:05:00,1999:11:16:04:13:00,08760,15,84,M
1999:11:16:04:47:00,1999:11:16:05:45:00,08766,17,30,M
1999:11:16:06:06:00,1999:11:16:07:39:00,08765,13,05,M
1999:11:16:13:47:00,1999:11:16:14:36:00,08765,13,05,M
1999:11:16:15:41:00,1999:11:16:16:13:00,08765,13,05,C
1999:11:16:16:27:00,1999:11:16:17:02:00,08765,13,05,C
